home_loc,dest_loc,HomeTAZfactor,superD_dest,n,dest_lat,dest_lon,HomeTAZ,home_lat,home_lon,opt_time,pes_time,transit_time
37.2815235111111+-121.999320933333,37.4721443506494+-122.218101215133,498,7.0,30,37.47214435064935,-122.21810121513269,498,37.28152351111111,-121.99932093333332,1493.0,1865.0,7262.0
37.2815235111111+-121.999320933333,37.5524569479901+-121.993311722545,498,16.0,33,37.55245694799005,-121.99331172254455,498,37.28152351111111,-121.99932093333332,2300.0,2471.0,8576.0
37.2824171666667+-121.97158075,37.4721443506494+-122.218101215133,501,7.0,31,37.47214435064935,-122.21810121513269,501,37.28241716666667,-121.97158075,1845.0,2236.0,7278.0
37.2824171666667+-121.97158075,37.5524569479901+-121.993311722545,501,16.0,31,37.55245694799005,-121.99331172254455,501,37.28241716666667,-121.97158075,2212.0,2302.0,7459.0
37.2838698055556+-121.827180833333,37.4721443506494+-122.218101215133,569,7.0,21,37.47214435064935,-122.21810121513269,569,37.283869805555554,-121.82718083333333,2120.0,2462.0,7356.0
37.2838698055556+-121.827180833333,37.5524569479901+-121.993311722545,569,16.0,29,37.55245694799005,-121.99331172254455,569,37.283869805555554,-121.82718083333333,1954.0,2180.0,7537.0
37.284029145+-121.934783585,37.0576792159091+-121.60403909517,530,14.0,26,37.05767921590909,-121.60403909517045,530,37.284029145,-121.93478358499999,2210.0,2291.0,6826.0
37.2841026833333+-121.987345025,37.0576792159091+-121.60403909517,499,14.0,28,37.05767921590909,-121.60403909517045,499,37.28410268333334,-121.98734502500001,2430.0,2358.0,7635.0
37.2841026833333+-121.987345025,37.5488000637396+-122.303057092897,499,6.0,22,37.54880006373962,-122.3030570928971,499,37.28410268333334,-121.98734502500001,2237.0,2242.0,7383.0
37.2841026833333+-121.987345025,37.6933092866537+-121.859787866293,499,15.0,21,37.69330928665368,-121.85978786629323,499,37.28410268333334,-121.98734502500001,3967.0,3479.0,13568.0
37.2856629947368+-121.876420236842,37.0576792159091+-121.60403909517,564,14.0,26,37.05767921590909,-121.60403909517045,564,37.28566299473684,-121.87642023684211,1847.0,1940.0,6645.0
37.2856629947368+-121.876420236842,37.4721443506494+-122.218101215133,564,7.0,24,37.47214435064935,-122.21810121513269,564,37.28566299473684,-121.87642023684211,1963.0,2231.0,8224.0
37.2887073333333+-121.8869292,37.4721443506494+-122.218101215133,525,7.0,21,37.47214435064935,-122.21810121513269,525,37.28870733333333,-121.8869292,1997.0,2288.0,7191.0
37.2887073333333+-121.8869292,37.5524569479901+-121.993311722545,525,16.0,33,37.55245694799005,-121.99331172254455,525,37.28870733333333,-121.8869292,1973.0,2269.0,7372.0
37.2911197142857+-122.017324628571,37.5488000637396+-122.303057092897,493,6.0,22,37.54880006373962,-122.3030570928971,493,37.29111971428571,-122.01732462857143,2120.0,2197.0,7187.0
37.2911197142857+-122.017324628571,37.5524569479901+-121.993311722545,493,16.0,32,37.55245694799005,-121.99331172254455,493,37.29111971428571,-122.01732462857143,2330.0,2474.0,7881.0
37.2916845+-121.816465,37.6933092866537+-121.859787866293,573,15.0,21,37.69330928665368,-121.85978786629323,573,37.2916845,-121.816465,3343.0,2874.0,11817.0
37.292036+-121.829821666667,37.0576792159091+-121.60403909517,572,14.0,29,37.05767921590909,-121.60403909517045,572,37.292036,-121.82982166666666,1621.0,1731.0,5710.0
37.292036+-121.829821666667,37.5524569479901+-121.993311722545,572,16.0,27,37.55245694799005,-121.99331172254455,572,37.292036,-121.82982166666666,1910.0,2213.0,7522.0
37.2920493333333+-121.914404761905,37.4088246971407+-122.110194527652,529,8.0,30,37.40882469714071,-122.11019452765237,529,37.29204933333333,-121.91440476190476,1404.0,1851.0,5753.0
37.2925522682927+-121.778265487805,37.5488000637396+-122.303057092897,655,6.0,28,37.54880006373962,-122.3030570928971,655,37.29255226829268,-121.77826548780487,2600.0,2679.0,14636.0
37.2925522682927+-121.778265487805,37.7952590535159+-122.234542343964,655,18.0,24,37.79525905351587,-122.23454234396391,655,37.29255226829268,-121.77826548780487,4157.0,3514.0,12351.0
37.2952125+-121.892769705128,37.0576792159091+-121.60403909517,526,14.0,31,37.05767921590909,-121.60403909517045,526,37.2952125,-121.8927697051282,1824.0,2050.0,7620.0
37.2952125+-121.892769705128,37.6933092866537+-121.859787866293,526,15.0,21,37.69330928665368,-121.85978786629323,526,37.2952125,-121.8927697051282,3541.0,2968.0,11033.0
37.296811625+-121.755924825,37.5488000637396+-122.303057092897,654,6.0,23,37.54880006373962,-122.3030570928971,654,37.296811625000004,-121.75592482500001,2962.0,3013.0,14715.0
37.296811625+-121.755924825,37.6808726288574+-122.101148642758,654,17.0,26,37.68087262885738,-122.10114864275785,654,37.296811625000004,-121.75592482500001,3648.0,3094.0,10742.0
37.296811625+-121.755924825,37.6933092866537+-121.859787866293,654,15.0,34,37.69330928665368,-121.85978786629323,654,37.296811625000004,-121.75592482500001,3545.0,3764.0,14130.0
37.296811625+-121.755924825,37.7952590535159+-122.234542343964,654,18.0,21,37.79525905351587,-122.23454234396391,654,37.296811625000004,-121.75592482500001,4565.0,3833.0,12430.0
37.2988727352941+-121.970239411765,37.5524569479901+-121.993311722545,474,16.0,27,37.55245694799005,-121.99331172254455,474,37.29887273529412,-121.97023941176471,2154.0,2304.0,10190.0
37.2990910576923+-121.991464384615,37.5488000637396+-122.303057092897,476,6.0,29,37.54880006373962,-122.3030570928971,476,37.29909105769231,-121.99146438461538,2077.0,2281.0,8898.0
37.2997986071429+-122.035058892857,37.6808726288574+-122.101148642758,492,17.0,20,37.68087262885738,-122.10114864275785,492,37.299798607142854,-122.03505889285714,3654.0,2858.0,10967.0
37.2999275+-121.8378071875,37.5524569479901+-121.993311722545,574,16.0,22,37.55245694799005,-121.99331172254455,574,37.299927499999995,-121.8378071875,1962.0,2330.0,6840.0
37.3009427407407+-121.918475814815,37.4088246971407+-122.110194527652,531,8.0,31,37.40882469714071,-122.11019452765237,531,37.30094274074074,-121.91847581481481,1301.0,1728.0,4839.0
37.3009427407407+-121.918475814815,37.4721443506494+-122.218101215133,531,7.0,28,37.47214435064935,-122.21810121513269,531,37.30094274074074,-121.91847581481481,1774.0,2193.0,6753.0
37.3009427407407+-121.918475814815,37.5524569479901+-121.993311722545,531,16.0,33,37.55245694799005,-121.99331172254455,531,37.30094274074074,-121.91847581481481,1923.0,2075.0,6934.0
37.3020137+-122.018222133333,37.2504822831612+-121.839468711676,482,13.0,26,37.25048228316124,-121.83946871167593,482,37.302013699999996,-122.01822213333334,1172.0,1126.0,3865.0
37.3034807282609+-121.906691934783,37.0576792159091+-121.60403909517,528,14.0,21,37.05767921590909,-121.60403909517045,528,37.30348072826087,-121.9066919347826,2228.0,2181.0,8047.0
37.3037862630058+-122.029963121387,37.5488000637396+-122.303057092897,483,6.0,28,37.54880006373962,-122.3030570928971,483,37.303786263005776,-122.02996312138728,1865.0,1938.0,6642.0
37.3037862630058+-122.029963121387,37.6933092866537+-121.859787866293,483,15.0,21,37.69330928665368,-121.85978786629323,483,37.303786263005776,-122.02996312138728,3927.0,3315.0,13787.0
37.3042017676768+-121.87770640404,37.4721443506494+-122.218101215133,563,7.0,25,37.47214435064935,-122.21810121513269,563,37.304201767676766,-121.87770640404041,1965.0,2352.0,8171.0
37.3042017676768+-121.87770640404,37.6933092866537+-121.859787866293,563,15.0,24,37.69330928665368,-121.85978786629323,563,37.304201767676766,-121.87770640404041,3537.0,3256.0,11574.0
37.3042559565217+-122.009847086957,37.5488000637396+-122.303057092897,481,6.0,25,37.54880006373962,-122.3030570928971,481,37.30425595652174,-122.00984708695651,2188.0,2265.0,7373.0
37.3042559565217+-122.009847086957,37.5524569479901+-121.993311722545,481,16.0,34,37.55245694799005,-121.99331172254455,481,37.30425595652174,-122.00984708695651,2111.0,2272.0,8187.0
37.3044203973941+-121.922486136808,37.5524569479901+-121.993311722545,532,16.0,29,37.55245694799005,-121.99331172254455,532,37.30442039739414,-121.92248613680782,1854.0,1974.0,6348.0
37.30477265625+-122.048188015625,37.6535554219056+-122.449833657726,489,5.0,33,37.65355542190556,-122.44983365772562,489,37.30477265625,-122.048188015625,2203.0,2639.0,10209.0
37.30477265625+-122.048188015625,37.6808726288574+-122.101148642758,489,17.0,26,37.68087262885738,-122.10114864275785,489,37.30477265625,-122.048188015625,3612.0,3004.0,11103.0
37.3052639268293+-121.889753219512,37.0576792159091+-121.60403909517,527,14.0,31,37.05767921590909,-121.60403909517045,527,37.30526392682927,-121.88975321951219,1852.0,2054.0,6338.0
37.3052639268293+-121.889753219512,37.6808726288574+-122.101148642758,527,17.0,21,37.68087262885738,-122.10114864275785,527,37.30526392682927,-121.88975321951219,3363.0,2668.0,8640.0
37.3059394615385+-121.846371461538,37.0576792159091+-121.60403909517,567,14.0,26,37.05767921590909,-121.60403909517045,567,37.30593946153847,-121.84637146153845,1785.0,1979.0,5988.0
37.3059394615385+-121.846371461538,37.4721443506494+-122.218101215133,567,7.0,25,37.47214435064935,-122.21810121513269,567,37.30593946153847,-121.84637146153845,2160.0,2512.0,8477.0
37.3060301863636+-122.000443018182,37.4721443506494+-122.218101215133,480,7.0,31,37.47214435064935,-122.21810121513269,480,37.30603018636364,-122.00044301818183,1612.0,2069.0,6985.0
37.3060301863636+-122.000443018182,37.5488000637396+-122.303057092897,480,6.0,26,37.54880006373962,-122.3030570928971,480,37.30603018636364,-122.00044301818183,2104.0,2297.0,8093.0
37.3060301863636+-122.000443018182,37.5524569479901+-121.993311722545,480,16.0,33,37.55245694799005,-121.99331172254455,480,37.30603018636364,-122.00044301818183,2139.0,2211.0,8658.0
37.3060946+-121.8322122,37.4721443506494+-122.218101215133,575,7.0,30,37.47214435064935,-122.21810121513269,575,37.3060946,-121.8322122,1878.0,2331.0,6964.0
37.308697+-121.819219555556,37.4721443506494+-122.218101215133,582,7.0,32,37.47214435064935,-122.21810121513269,582,37.308697,-121.81921955555556,1896.0,2302.0,7678.0
37.308775+-121.7871595,37.4721443506494+-122.218101215133,652,7.0,29,37.47214435064935,-122.21810121513269,652,37.308775,-121.7871595,2137.0,2708.0,10780.0
37.308775+-121.7871595,37.6808726288574+-122.101148642758,652,17.0,23,37.68087262885738,-122.10114864275785,652,37.308775,-121.7871595,3418.0,2932.0,9299.0
37.308775+-121.7871595,37.7952590535159+-122.234542343964,652,18.0,20,37.79525905351587,-122.23454234396391,652,37.308775,-121.7871595,4310.0,3718.0,10987.0
37.3096719333333+-121.952809696667,37.0576792159091+-121.60403909517,470,14.0,20,37.05767921590909,-121.60403909517045,470,37.309671933333334,-121.95280969666666,2636.0,2451.0,9788.0
37.309867382199+-121.923786104712,37.0576792159091+-121.60403909517,533,14.0,20,37.05767921590909,-121.60403909517045,533,37.30986738219895,-121.92378610471204,2321.0,2200.0,8474.0
37.3103195697674+-121.805555453488,37.6933092866537+-121.859787866293,651,15.0,33,37.69330928665368,-121.85978786629323,651,37.31031956976744,-121.80555545348837,3142.0,3465.0,11131.0
37.3108873076923+-121.76765925641,37.6535554219056+-122.449833657726,653,5.0,20,37.65355542190556,-122.44983365772562,653,37.31088730769231,-121.76765925641025,3207.0,3732.0,14183.0
37.310941+-121.833563,37.0576792159091+-121.60403909517,576,14.0,24,37.05767921590909,-121.60403909517045,576,37.310941,-121.83356299999998,1633.0,1722.0,7553.0
37.310941+-121.833563,37.4721443506494+-122.218101215133,576,7.0,31,37.47214435064935,-122.21810121513269,576,37.310941,-121.83356299999998,1819.0,2292.0,6724.0
37.3109983396226+-122.036896981132,37.4721443506494+-122.218101215133,491,7.0,26,37.47214435064935,-122.21810121513269,491,37.31099833962264,-122.03689698113207,1459.0,1804.0,5815.0
37.3146943333333+-121.8997406,37.0576792159091+-121.60403909517,559,14.0,21,37.05767921590909,-121.60403909517045,559,37.314694333333335,-121.8997406,2054.0,2021.0,7220.0
37.3146943333333+-121.8997406,37.4721443506494+-122.218101215133,559,7.0,32,37.47214435064935,-122.21810121513269,559,37.314694333333335,-121.8997406,1739.0,2188.0,5903.0
37.3153107647059+-121.948729764706,37.4721443506494+-122.218101215133,467,7.0,23,37.47214435064935,-122.21810121513269,467,37.315310764705885,-121.94872976470589,1534.0,1860.0,6404.0
37.3153107647059+-121.948729764706,37.5524569479901+-121.993311722545,467,16.0,29,37.55245694799005,-121.99331172254455,467,37.315310764705885,-121.94872976470589,1910.0,1987.0,6972.0
37.316423625+-121.79989275,37.6808726288574+-122.101148642758,650,17.0,26,37.68087262885738,-122.10114864275785,650,37.316423625,-121.79989275,3272.0,2839.0,8683.0
37.316423625+-121.79989275,37.6933092866537+-121.859787866293,650,15.0,33,37.69330928665368,-121.85978786629323,650,37.316423625,-121.79989275,3165.0,3594.0,11473.0
37.3168169+-121.87986635,37.4721443506494+-122.218101215133,562,7.0,20,37.47214435064935,-122.21810121513269,562,37.3168169,-121.87986635,1806.0,2113.0,7279.0
37.3168169+-121.87986635,37.5524569479901+-121.993311722545,562,16.0,24,37.55245694799005,-121.99331172254455,562,37.3168169,-121.87986635,1789.0,2066.0,5963.0
37.3171015261905+-121.909737966667,37.4721443506494+-122.218101215133,537,7.0,26,37.47214435064935,-122.21810121513269,537,37.31710152619048,-121.90973796666665,1672.0,2030.0,6529.0
37.3171015261905+-121.909737966667,37.5524569479901+-121.993311722545,537,16.0,30,37.55245694799005,-121.99331172254455,537,37.31710152619048,-121.90973796666665,1886.0,1904.0,5914.0
37.3178335+-121.781465625,37.0576792159091+-121.60403909517,648,14.0,33,37.05767921590909,-121.60403909517045,648,37.3178335,-121.781465625,1812.0,2190.0,9598.0
37.3180999756098+-122.046025519512,37.2504822831612+-121.839468711676,490,13.0,26,37.25048228316124,-121.83946871167593,490,37.31809997560977,-122.0460255195122,1323.0,1207.0,5299.0
37.3180999756098+-122.046025519512,37.5488000637396+-122.303057092897,490,6.0,24,37.54880006373962,-122.3030570928971,490,37.31809997560977,-122.0460255195122,1932.0,1903.0,5937.0
37.3180999756098+-122.046025519512,37.6535554219056+-122.449833657726,490,5.0,20,37.65355542190556,-122.44983365772562,490,37.31809997560977,-122.0460255195122,2068.0,2444.0,8853.0
37.3187301923077+-121.789428,37.4721443506494+-122.218101215133,649,7.0,32,37.47214435064935,-122.21810121513269,649,37.31873019230769,-121.789428,2186.0,2795.0,10812.0
37.3187301923077+-121.789428,37.6933092866537+-121.859787866293,649,15.0,21,37.69330928665368,-121.85978786629323,649,37.31873019230769,-121.789428,3466.0,3101.0,12415.0
37.32040105+-122.069263107143,37.6535554219056+-122.449833657726,488,5.0,28,37.65355542190556,-122.44983365772562,488,37.32040105,-122.06926310714286,1916.0,2306.0,7976.0
37.32040105+-122.069263107143,37.6808726288574+-122.101148642758,488,17.0,28,37.68087262885738,-122.10114864275785,488,37.32040105,-122.06926310714286,3184.0,2791.0,8706.0
37.3205902707838+-122.02733416152,37.5488000637396+-122.303057092897,484,6.0,30,37.54880006373962,-122.3030570928971,484,37.320590270783846,-122.02733416152019,2005.0,2228.0,NA
37.3205902707838+-122.02733416152,37.6535554219056+-122.449833657726,484,5.0,21,37.65355542190556,-122.44983365772562,484,37.320590270783846,-122.02733416152019,2206.0,2771.0,NA
37.3207126607143+-121.980594080357,37.5488000637396+-122.303057092897,478,6.0,24,37.54880006373962,-122.3030570928971,478,37.320712660714285,-121.98059408035714,2067.0,2134.0,7248.0
37.3207800227273+-121.917802204545,37.4721443506494+-122.218101215133,536,7.0,31,37.47214435064935,-122.21810121513269,536,37.32078002272728,-121.91780220454545,1656.0,2015.0,6468.0
37.3211733569024+-122.00296140404,37.5488000637396+-122.303057092897,479,6.0,29,37.54880006373962,-122.3030570928971,479,37.32117335690236,-122.0029614040404,1901.0,1983.0,8368.0
37.3211733569024+-122.00296140404,37.6808726288574+-122.101148642758,479,17.0,27,37.68087262885738,-122.10114864275785,479,37.32117335690236,-122.0029614040404,3369.0,2706.0,8600.0
37.3215768181818+-121.820453318182,37.4721443506494+-122.218101215133,583,7.0,31,37.47214435064935,-122.21810121513269,583,37.321576818181825,-121.82045331818182,1914.0,2438.0,7151.0
37.3215768181818+-121.820453318182,37.6808726288574+-122.101148642758,583,17.0,23,37.68087262885738,-122.10114864275785,583,37.321576818181825,-121.82045331818182,3253.0,2685.0,7884.0
37.3215768181818+-121.820453318182,37.6933092866537+-121.859787866293,583,15.0,27,37.69330928665368,-121.85978786629323,583,37.321576818181825,-121.82045331818182,3254.0,3216.0,10794.0
37.321641+-121.840864,37.0576792159091+-121.60403909517,577,14.0,25,37.05767921590909,-121.60403909517045,577,37.321641,-121.840864,1733.0,1818.0,7822.0
37.321641+-121.840864,37.6933092866537+-121.859787866293,577,15.0,21,37.69330928665368,-121.85978786629323,577,37.321641,-121.840864,3283.0,2873.0,12085.0
37.3244436956522+-121.871384347826,37.0576792159091+-121.60403909517,561,14.0,24,37.05767921590909,-121.60403909517045,561,37.32444369565218,-121.87138434782608,1898.0,1892.0,6159.0
37.3245053529412+-121.930711176471,37.4721443506494+-122.218101215133,535,7.0,28,37.47214435064935,-122.21810121513269,535,37.32450535294117,-121.93071117647058,1719.0,2107.0,6206.0
37.32526+-121.831341,37.5524569479901+-121.993311722545,581,16.0,28,37.55245694799005,-121.99331172254455,581,37.32526,-121.831341,1719.0,1866.0,6514.0
37.3255674891775+-121.971427220779,37.2504822831612+-121.839468711676,463,13.0,31,37.25048228316124,-121.83946871167593,463,37.32556748917749,-121.97142722077923,979.0,1210.0,4974.0
37.3262985806452+-121.918477072581,37.4721443506494+-122.218101215133,541,7.0,28,37.47214435064935,-122.21810121513269,541,37.32629858064516,-121.91847707258064,1786.0,2126.0,4932.0
37.3262985806452+-121.918477072581,37.6933092866537+-121.859787866293,541,15.0,21,37.69330928665368,-121.85978786629323,541,37.32629858064516,-121.91847707258064,3543.0,2954.0,10901.0
