,HomeTAZfactor,superD_dest,taz_driving,taz_transit,commuter_count,home_lat,home_lon,dest_lat,dest_lon,line,geometry
9427,1056,18.0,31.0,68.0,146,37.93837125,-122.3423285,37.79525905351587,-122.23454234396392,"LINESTRING (-122.3423285 37.93837125, -122.2345423439639 37.79525905351587)","LINESTRING (-122.3423285 37.93837125, -122.2345423439639 37.79525905351587)"
9428,1056,19.0,17.0,42.0,219,37.93837125,-122.3423285,37.863146545884405,-122.2741572229422,"LINESTRING (-122.3423285 37.93837125, -122.2741572229422 37.8631465458844)","LINESTRING (-122.3423285 37.93837125, -122.2741572229422 37.8631465458844)"
9429,1056,20.0,12.0,51.0,816,37.93837125,-122.3423285,37.95530967448472,-122.30572557462686,"LINESTRING (-122.3423285 37.93837125, -122.3057255746269 37.95530967448472)","LINESTRING (-122.3423285 37.93837125, -122.3057255746269 37.95530967448472)"
9430,1056,21.0,30.0,106.0,25,37.93837125,-122.3423285,37.97083261782925,-122.04868321114999,"LINESTRING (-122.3423285 37.93837125, -122.04868321115 37.97083261782925)","LINESTRING (-122.3423285 37.93837125, -122.04868321115 37.97083261782925)"
9431,1056,22.0,32.0,96.0,21,37.93837125,-122.3423285,37.899888014241476,-122.07315348823528,"LINESTRING (-122.3423285 37.93837125, -122.0731534882353 37.89988801424148)","LINESTRING (-122.3423285 37.93837125, -122.0731534882353 37.89988801424148)"
9432,1056,33.0,23.0,105.0,28,37.93837125,-122.3423285,37.99514679960448,-122.55327316018456,"LINESTRING (-122.3423285 37.93837125, -122.5532731601846 37.99514679960448)","LINESTRING (-122.3423285 37.93837125, -122.5532731601846 37.99514679960448)"
9433,1057,1.0,48.0,53.0,111,37.94095296296296,-122.35059392592592,37.78871765471821,-122.4090009205355,"LINESTRING (-122.3505939259259 37.94095296296296, -122.4090009205355 37.78871765471821)","LINESTRING (-122.3505939259259 37.94095296296296, -122.4090009205355 37.78871765471821)"
9434,1057,2.0,38.0,81.0,22,37.94095296296296,-122.35059392592592,37.784944918887184,-122.44528827456274,"LINESTRING (-122.3505939259259 37.94095296296296, -122.4452882745627 37.78494491888718)","LINESTRING (-122.3505939259259 37.94095296296296, -122.4452882745627 37.78494491888718)"
9435,1057,3.0,36.0,57.0,34,37.94095296296296,-122.35059392592592,37.75073743885415,-122.42052814221316,"LINESTRING (-122.3505939259259 37.94095296296296, -122.4205281422132 37.75073743885415)","LINESTRING (-122.3505939259259 37.94095296296296, -122.4205281422132 37.75073743885415)"
9436,1057,5.0,42.0,91.0,25,37.94095296296296,-122.35059392592592,37.65355542190556,-122.44983365772562,"LINESTRING (-122.3505939259259 37.94095296296296, -122.4498336577256 37.65355542190556)","LINESTRING (-122.3505939259259 37.94095296296296, -122.4498336577256 37.65355542190556)"
9437,1057,17.0,35.0,84.0,24,37.94095296296296,-122.35059392592592,37.68087262885739,-122.10114864275783,"LINESTRING (-122.3505939259259 37.94095296296296, -122.1011486427578 37.68087262885739)","LINESTRING (-122.3505939259259 37.94095296296296, -122.1011486427578 37.68087262885739)"
9438,1057,18.0,33.0,62.0,101,37.94095296296296,-122.35059392592592,37.79525905351587,-122.23454234396392,"LINESTRING (-122.3505939259259 37.94095296296296, -122.2345423439639 37.79525905351587)","LINESTRING (-122.3505939259259 37.94095296296296, -122.2345423439639 37.79525905351587)"
9439,1057,19.0,20.0,36.0,170,37.94095296296296,-122.35059392592592,37.863146545884405,-122.2741572229422,"LINESTRING (-122.3505939259259 37.94095296296296, -122.2741572229422 37.8631465458844)","LINESTRING (-122.3505939259259 37.94095296296296, -122.2741572229422 37.8631465458844)"
9440,1057,20.0,15.0,48.0,1068,37.94095296,-122.3505939,37.95530967448472,-122.30572557462686,"LINESTRING (-122.3505939 37.94095296, -122.3057255746269 37.95530967448472)","LINESTRING (-122.3505939 37.94095296, -122.3057255746269 37.95530967448472)"
9441,1057,22.0,35.0,89.0,25,37.94095296296296,-122.35059392592592,37.899888014241476,-122.07315348823528,"LINESTRING (-122.3505939259259 37.94095296296296, -122.0731534882353 37.89988801424148)","LINESTRING (-122.3505939259259 37.94095296296296, -122.0731534882353 37.89988801424148)"
9442,1057,33.0,23.0,99.0,22,37.94095296296296,-122.35059392592592,37.99514679960448,-122.55327316018456,"LINESTRING (-122.3505939259259 37.94095296296296, -122.5532731601846 37.99514679960448)","LINESTRING (-122.3505939259259 37.94095296296296, -122.5532731601846 37.99514679960448)"
9443,1058,1.0,46.0,67.0,132,37.92832637333333,-122.33585049333334,37.78871765471821,-122.4090009205355,"LINESTRING (-122.3358504933333 37.92832637333333, -122.4090009205355 37.78871765471821)","LINESTRING (-122.3358504933333 37.92832637333333, -122.4090009205355 37.78871765471821)"
9444,1058,2.0,36.0,92.0,25,37.92832637333333,-122.33585049333334,37.784944918887184,-122.44528827456274,"LINESTRING (-122.3358504933333 37.92832637333333, -122.4452882745627 37.78494491888718)","LINESTRING (-122.3358504933333 37.92832637333333, -122.4452882745627 37.78494491888718)"
9445,1058,3.0,42.0,63.0,53,37.92832637333333,-122.33585049333334,37.75073743885415,-122.42052814221316,"LINESTRING (-122.3358504933333 37.92832637333333, -122.4205281422132 37.75073743885415)","LINESTRING (-122.3358504933333 37.92832637333333, -122.4205281422132 37.75073743885415)"
9446,1058,5.0,41.0,102.0,30,37.92832637333333,-122.33585049333334,37.65355542190556,-122.44983365772562,"LINESTRING (-122.3358504933333 37.92832637333333, -122.4498336577256 37.65355542190556)","LINESTRING (-122.3358504933333 37.92832637333333, -122.4498336577256 37.65355542190556)"
9447,1058,17.0,40.0,98.0,38,37.92832637333333,-122.33585049333334,37.68087262885739,-122.10114864275783,"LINESTRING (-122.3358504933333 37.92832637333333, -122.1011486427578 37.68087262885739)","LINESTRING (-122.3358504933333 37.92832637333333, -122.1011486427578 37.68087262885739)"
9448,1058,18.0,32.0,96.0,169,37.92832637333333,-122.33585049333334,37.79525905351587,-122.23454234396392,"LINESTRING (-122.3358504933333 37.92832637333333, -122.2345423439639 37.79525905351587)","LINESTRING (-122.3358504933333 37.92832637333333, -122.2345423439639 37.79525905351587)"
9449,1058,19.0,18.0,48.0,260,37.92832637,-122.33585049999999,37.863146545884405,-122.2741572229422,"LINESTRING (-122.3358505 37.92832637, -122.2741572229422 37.8631465458844)","LINESTRING (-122.3358505 37.92832637, -122.2741572229422 37.8631465458844)"
9450,1058,20.0,13.0,67.0,1170,37.92832637,-122.33585049999999,37.95530967448472,-122.30572557462686,"LINESTRING (-122.3358505 37.92832637, -122.3057255746269 37.95530967448472)","LINESTRING (-122.3358505 37.92832637, -122.3057255746269 37.95530967448472)"
9451,1058,21.0,31.0,112.0,20,37.92832637333333,-122.33585049333334,37.97083261782925,-122.04868321114999,"LINESTRING (-122.3358504933333 37.92832637333333, -122.04868321115 37.97083261782925)","LINESTRING (-122.3358504933333 37.92832637333333, -122.04868321115 37.97083261782925)"
9452,1058,22.0,46.0,84.0,36,37.92832637333333,-122.33585049333334,37.899888014241476,-122.07315348823528,"LINESTRING (-122.3358504933333 37.92832637333333, -122.0731534882353 37.89988801424148)","LINESTRING (-122.3358504933333 37.92832637333333, -122.0731534882353 37.89988801424148)"
9453,1058,33.0,21.0,74.0,20,37.92832637333333,-122.33585049333334,37.99514679960448,-122.55327316018456,"LINESTRING (-122.3358504933333 37.92832637333333, -122.5532731601846 37.99514679960448)","LINESTRING (-122.3358504933333 37.92832637333333, -122.5532731601846 37.99514679960448)"
9454,1058,34.0,22.0,75.0,30,37.92832637333333,-122.33585049333334,37.90157963846768,-122.51226771308859,"LINESTRING (-122.3358504933333 37.92832637333333, -122.5122677130886 37.90157963846768)","LINESTRING (-122.3358504933333 37.92832637333333, -122.5122677130886 37.90157963846768)"
9455,1059,1.0,38.0,70.0,221,37.91735635,-122.35145690000002,37.78871765471821,-122.4090009205355,"LINESTRING (-122.3514569 37.91735635, -122.4090009205355 37.78871765471821)","LINESTRING (-122.3514569 37.91735635, -122.4090009205355 37.78871765471821)"
9456,1059,2.0,39.0,86.0,45,37.91735634857143,-122.35145688,37.784944918887184,-122.44528827456274,"LINESTRING (-122.35145688 37.91735634857143, -122.4452882745627 37.78494491888718)","LINESTRING (-122.35145688 37.91735634857143, -122.4452882745627 37.78494491888718)"
9457,1059,3.0,44.0,72.0,75,37.91735634857143,-122.35145688,37.75073743885415,-122.42052814221316,"LINESTRING (-122.35145688 37.91735634857143, -122.4205281422132 37.75073743885415)","LINESTRING (-122.35145688 37.91735634857143, -122.4205281422132 37.75073743885415)"
9458,1059,5.0,48.0,106.0,44,37.91735634857143,-122.35145688,37.65355542190556,-122.44983365772562,"LINESTRING (-122.35145688 37.91735634857143, -122.4498336577256 37.65355542190556)","LINESTRING (-122.35145688 37.91735634857143, -122.4498336577256 37.65355542190556)"
9459,1059,6.0,51.0,154.0,24,37.91735634857143,-122.35145688,37.54880006373962,-122.30305709289709,"LINESTRING (-122.35145688 37.91735634857143, -122.3030570928971 37.54880006373962)","LINESTRING (-122.35145688 37.91735634857143, -122.3030570928971 37.54880006373962)"
9460,1059,16.0,52.0,140.0,24,37.91735634857143,-122.35145688,37.552456947990045,-121.99331172254456,"LINESTRING (-122.35145688 37.91735634857143, -121.9933117225446 37.55245694799004)","LINESTRING (-122.35145688 37.91735634857143, -121.9933117225446 37.55245694799004)"
9461,1059,17.0,42.0,101.0,60,37.91735634857143,-122.35145688,37.68087262885739,-122.10114864275783,"LINESTRING (-122.35145688 37.91735634857143, -122.1011486427578 37.68087262885739)","LINESTRING (-122.35145688 37.91735634857143, -122.1011486427578 37.68087262885739)"
9462,1059,18.0,24.0,82.0,298,37.91735635,-122.35145690000002,37.79525905351587,-122.23454234396392,"LINESTRING (-122.3514569 37.91735635, -122.2345423439639 37.79525905351587)","LINESTRING (-122.3514569 37.91735635, -122.2345423439639 37.79525905351587)"
9463,1059,19.0,18.0,52.0,308,37.91735635,-122.35145690000002,37.863146545884405,-122.2741572229422,"LINESTRING (-122.3514569 37.91735635, -122.2741572229422 37.8631465458844)","LINESTRING (-122.3514569 37.91735635, -122.2741572229422 37.8631465458844)"
9464,1059,20.0,19.0,64.0,1144,37.91735635,-122.35145690000002,37.95530967448472,-122.30572557462686,"LINESTRING (-122.3514569 37.91735635, -122.3057255746269 37.95530967448472)","LINESTRING (-122.3514569 37.91735635, -122.3057255746269 37.95530967448472)"
9465,1059,21.0,49.0,118.0,36,37.91735634857143,-122.35145688,37.97083261782925,-122.04868321114999,"LINESTRING (-122.35145688 37.91735634857143, -122.04868321115 37.97083261782925)","LINESTRING (-122.35145688 37.91735634857143, -122.04868321115 37.97083261782925)"
9466,1059,22.0,49.0,86.0,44,37.91735634857143,-122.35145688,37.899888014241476,-122.07315348823528,"LINESTRING (-122.35145688 37.91735634857143, -122.0731534882353 37.89988801424148)","LINESTRING (-122.35145688 37.91735634857143, -122.0731534882353 37.89988801424148)"
9467,1059,23.0,50.0,207.0,25,37.91735634857143,-122.35145688,37.77613766219008,-121.94246190754131,"LINESTRING (-122.35145688 37.91735634857143, -121.9424619075413 37.77613766219008)","LINESTRING (-122.35145688 37.91735634857143, -121.9424619075413 37.77613766219008)"
9468,1059,25.0,29.0,100.0,30,37.91735634857143,-122.35145688,38.10628182292994,-122.22980007685776,"LINESTRING (-122.35145688 37.91735634857143, -122.2298000768578 38.10628182292994)","LINESTRING (-122.35145688 37.91735634857143, -122.2298000768578 38.10628182292994)"
9469,1059,33.0,22.0,87.0,63,37.91735634857143,-122.35145688,37.99514679960448,-122.55327316018456,"LINESTRING (-122.35145688 37.91735634857143, -122.5532731601846 37.99514679960448)","LINESTRING (-122.35145688 37.91735634857143, -122.5532731601846 37.99514679960448)"
9470,1059,34.0,22.0,93.0,45,37.91735634857143,-122.35145688,37.90157963846768,-122.51226771308859,"LINESTRING (-122.35145688 37.91735634857143, -122.5122677130886 37.90157963846768)","LINESTRING (-122.35145688 37.91735634857143, -122.5122677130886 37.90157963846768)"
9471,1060,1.0,44.0,64.0,149,37.927490775,-122.34941375,37.78871765471821,-122.4090009205355,"LINESTRING (-122.34941375 37.927490775, -122.4090009205355 37.78871765471821)","LINESTRING (-122.34941375 37.927490775, -122.4090009205355 37.78871765471821)"
9472,1060,2.0,35.0,88.0,21,37.927490775,-122.34941375,37.784944918887184,-122.44528827456274,"LINESTRING (-122.34941375 37.927490775, -122.4452882745627 37.78494491888718)","LINESTRING (-122.34941375 37.927490775, -122.4452882745627 37.78494491888718)"
9473,1060,3.0,42.0,66.0,50,37.927490775,-122.34941375,37.75073743885415,-122.42052814221316,"LINESTRING (-122.34941375 37.927490775, -122.4205281422132 37.75073743885415)","LINESTRING (-122.34941375 37.927490775, -122.4205281422132 37.75073743885415)"
9474,1060,5.0,39.0,102.0,32,37.927490775,-122.34941375,37.65355542190556,-122.44983365772562,"LINESTRING (-122.34941375 37.927490775, -122.4498336577256 37.65355542190556)","LINESTRING (-122.34941375 37.927490775, -122.4498336577256 37.65355542190556)"
9475,1060,16.0,51.0,105.0,20,37.927490775,-122.34941375,37.552456947990045,-121.99331172254456,"LINESTRING (-122.34941375 37.927490775, -121.9933117225446 37.55245694799004)","LINESTRING (-122.34941375 37.927490775, -121.9933117225446 37.55245694799004)"
9476,1060,17.0,32.0,93.0,34,37.927490775,-122.34941375,37.68087262885739,-122.10114864275783,"LINESTRING (-122.34941375 37.927490775, -122.1011486427578 37.68087262885739)","LINESTRING (-122.34941375 37.927490775, -122.1011486427578 37.68087262885739)"
9477,1060,18.0,31.0,73.0,141,37.927490775,-122.34941375,37.79525905351587,-122.23454234396392,"LINESTRING (-122.34941375 37.927490775, -122.2345423439639 37.79525905351587)","LINESTRING (-122.34941375 37.927490775, -122.2345423439639 37.79525905351587)"
9478,1060,19.0,17.0,46.0,213,37.92749078,-122.34941380000001,37.863146545884405,-122.2741572229422,"LINESTRING (-122.3494138 37.92749078, -122.2741572229422 37.8631465458844)","LINESTRING (-122.3494138 37.92749078, -122.2741572229422 37.8631465458844)"
9479,1060,20.0,16.0,65.0,1356,37.92749078,-122.34941380000001,37.95530967448472,-122.30572557462686,"LINESTRING (-122.3494138 37.92749078, -122.3057255746269 37.95530967448472)","LINESTRING (-122.3494138 37.92749078, -122.3057255746269 37.95530967448472)"
9480,1060,22.0,34.0,100.0,21,37.927490775,-122.34941375,37.899888014241476,-122.07315348823528,"LINESTRING (-122.34941375 37.927490775, -122.0731534882353 37.89988801424148)","LINESTRING (-122.34941375 37.927490775, -122.0731534882353 37.89988801424148)"
9481,1060,33.0,20.0,73.0,31,37.927490775,-122.34941375,37.99514679960448,-122.55327316018456,"LINESTRING (-122.34941375 37.927490775, -122.5532731601846 37.99514679960448)","LINESTRING (-122.34941375 37.927490775, -122.5532731601846 37.99514679960448)"
9482,1060,34.0,21.0,81.0,43,37.927490775,-122.34941375,37.90157963846768,-122.51226771308859,"LINESTRING (-122.34941375 37.927490775, -122.5122677130886 37.90157963846768)","LINESTRING (-122.34941375 37.927490775, -122.5122677130886 37.90157963846768)"
9483,1061,1.0,45.0,66.0,181,37.93309913934426,-122.36522132786884,37.78871765471821,-122.4090009205355,"LINESTRING (-122.3652213278688 37.93309913934426, -122.4090009205355 37.78871765471821)","LINESTRING (-122.3652213278688 37.93309913934426, -122.4090009205355 37.78871765471821)"
9484,1061,2.0,35.0,93.0,30,37.93309913934426,-122.36522132786884,37.784944918887184,-122.44528827456274,"LINESTRING (-122.3652213278688 37.93309913934426, -122.4452882745627 37.78494491888718)","LINESTRING (-122.3652213278688 37.93309913934426, -122.4452882745627 37.78494491888718)"
9485,1061,3.0,45.0,68.0,63,37.93309913934426,-122.36522132786884,37.75073743885415,-122.42052814221316,"LINESTRING (-122.3652213278688 37.93309913934426, -122.4205281422132 37.75073743885415)","LINESTRING (-122.3652213278688 37.93309913934426, -122.4205281422132 37.75073743885415)"
9486,1061,5.0,42.0,103.0,32,37.93309913934426,-122.36522132786884,37.65355542190556,-122.44983365772562,"LINESTRING (-122.3652213278688 37.93309913934426, -122.4498336577256 37.65355542190556)","LINESTRING (-122.3652213278688 37.93309913934426, -122.4498336577256 37.65355542190556)"
9487,1061,16.0,53.0,113.0,24,37.93309913934426,-122.36522132786884,37.552456947990045,-121.99331172254456,"LINESTRING (-122.3652213278688 37.93309913934426, -121.9933117225446 37.55245694799004)","LINESTRING (-122.3652213278688 37.93309913934426, -121.9933117225446 37.55245694799004)"
9488,1061,17.0,43.0,96.0,54,37.93309913934426,-122.36522132786884,37.68087262885739,-122.10114864275783,"LINESTRING (-122.3652213278688 37.93309913934426, -122.1011486427578 37.68087262885739)","LINESTRING (-122.3652213278688 37.93309913934426, -122.1011486427578 37.68087262885739)"
9489,1061,18.0,33.0,74.0,176,37.93309913934426,-122.36522132786884,37.79525905351587,-122.23454234396392,"LINESTRING (-122.3652213278688 37.93309913934426, -122.2345423439639 37.79525905351587)","LINESTRING (-122.3652213278688 37.93309913934426, -122.2345423439639 37.79525905351587)"
9490,1061,19.0,19.0,48.0,260,37.93309914,-122.3652213,37.863146545884405,-122.2741572229422,"LINESTRING (-122.3652213 37.93309914, -122.2741572229422 37.8631465458844)","LINESTRING (-122.3652213 37.93309914, -122.2741572229422 37.8631465458844)"
9491,1061,20.0,19.0,64.0,1418,37.93309914,-122.3652213,37.95530967448472,-122.30572557462686,"LINESTRING (-122.3652213 37.93309914, -122.3057255746269 37.95530967448472)","LINESTRING (-122.3652213 37.93309914, -122.3057255746269 37.95530967448472)"
